NVIC_id,SMILES,BBB,OATP1B1_inhibitor,OATP1B3_inhibitor,OATP2B1_inhibitor,OCT1_inhibitor,OCT2_inhibitor,BCRP_inhibitor,BSEP_inhibitor,MATE1_inhibitor,Pgp_inhibitor,Pgp_substrate,PPB,VDss
NVIC0001,NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,0.6725029349327087,0.7436841726303101,0.7200939655303955,0.5469104647636414,0.6967521905899048,0.2531515955924988,0.9308644533157349,0.9530937671661377,0.2482789307832718,0.9155994057655334,0.5400078892707825,1.001908302307129,1.255877495
NVIC0002,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,0.8452922701835632,0.8650611639022827,0.8253405690193176,0.5051711797714233,0.7424057126045227,0.3956555426120758,0.8354871869087219,0.9270817041397095,0.22546234726905823,0.9515981674194336,0.6038117408752441,0.9828624725341797,1.255877495
NVIC0003,C=C(C)[C@@H]1Cc2c(ccc3c2NC(=O)[C@]32C[C@@]34NC(=O)[C@]5(CCCN5C3=O)C[C@@H]4C2(C)C)O1,0.6983399987220764,0.6658686995506287,0.796412467956543,0.22831083834171295,0.44358596205711365,0.2043265700340271,0.6487956047058105,0.9374569058418274,0.17147685587406158,0.7744789123535156,0.8004828691482544,0.8279590606689453,0.4979502857
NVIC0004,CC(=O)C12c3ccccc3C(c3ccccc31)[C@H]1C(=O)N(c3cccc(C(F)(F)F)c3)C(=O)[C@@H]12,0.7225732207298279,0.4155257046222687,0.5041826367378235,0.4622234106063843,0.4004817008972168,0.16507107019424438,0.5831031203269958,0.9810312390327454,0.16334697604179382,0.9552740454673767,0.23030312359333038,0.9957926273345947,0.4259035885
NVIC0005,O=C(CSc1nnnn1-c1cccc2ccccc12)N1CCCc2ccccc21,0.9147087335586548,0.8655328154563904,0.8229771852493286,0.2418479323387146,0.502065122127533,0.32897284626960754,0.17497417330741882,0.9781402349472046,0.29938429594039917,0.9447956085205078,0.24613235890865326,0.9553861618041992,-0.6987046599
NVIC0006,COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](NCCCCCCN3C(=O)C=CC3=O)CC[C@@H]12,0.6398003697395325,0.6777767539024353,0.7019551396369934,0.4364098906517029,0.6287500262260437,0.30715426802635193,0.8493428230285645,0.9594998955726624,0.227915957570076,0.9327621459960938,0.810310959815979,0.9635287523269653,0.778375566
NVIC0007,CC(C)C[C@@H]1N[C@@H]2N(C1=O)c1ccccc1[C@]21C[C@@H]2C(=O)N[C@](C)(O1)c1nc3ccccc3c(=O)n12,0.13630728423595428,0.726288378238678,0.7295909523963928,0.40784022212028503,0.23569554090499878,0.11485733091831207,0.8321104049682617,0.71913743019104,0.15872569382190704,0.5000740885734558,0.8492537140846252,0.8798671960830688,-0.1815345883
NVIC0008,COc1ccccc1-c1cc2ccc(Cl)cc2[nH]c1=O,0.9867050051689148,0.9806497097015381,0.9838128089904785,0.11850185692310333,0.6367776989936829,0.2939651310443878,0.3551611006259918,0.84955894947052,0.11953136324882507,0.3080962300300598,0.11297035962343216,0.9837822914123535,0.3316099346
NVIC0009,N/C(=N\Cc1ccccc1)NC(=O)c1nc(Cl)c(N)nc1N,0.882655680179596,0.9790053367614746,0.9896395206451416,0.05269704386591911,0.31113559007644653,0.20524431765079498,0.09400132298469543,0.23000797629356384,0.061882153153419495,0.05447453260421753,0.3550092875957489,0.5040848255157471,0.4953387082
NVIC0010,CC(C)[C@@]1(O)[C@@H](OC(=O)c2ccc[nH]2)[C@@]2(O)[C@@]3(C)C[C@]4(O)O[C@@]5([C@H](O)[C@@H](C)CC[C@]35O)[C@@]2(O)[C@]41C,0.44355329871177673,0.9576806426048279,0.9765242338180542,0.1132768914103508,0.14703251421451569,0.12115402519702911,0.06764857470989227,0.47553959488868713,0.07995790988206863,0.07258833199739456,0.8889129757881165,0.4977022707462311,-0.1035374552
NVIC0011,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,0.8525116443634033,0.9441787600517273,0.9570809602737427,0.18664009869098663,0.4990411400794983,0.19946926832199097,0.47387054562568665,0.8144604563713074,0.19732056558132172,0.7127944231033325,0.19486990571022034,0.9322341680526733,0.2503167987
NVIC0012,OC[C@H]1O[C@@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.16993854939937592,0.9046414494514465,0.9405664205551147,0.19222348928451538,0.04308884218335152,0.044513992965221405,0.029756858944892883,0.029987921938300133,0.04854303598403931,0.03141142427921295,0.15209805965423584,-0.06108009815,-0.6862716675
NVIC0013,COc1ccc2sc(NC(c3ccc(OC(F)F)cc3)c3ccc4cccnc4c3O)nc2c1,0.6830767393112183,0.8012277483940125,0.744961142539978,0.4542796313762665,0.5693154335021973,0.15084347128868103,0.5817269682884216,0.9678660035133362,0.299153208732605,0.8997321724891663,0.1964666098356247,1.0006135702133179,0.1263350695
NVIC0014,CNc1ccc2oc(C[C@H]3O[C@@]4(CC[C@H]3C)O[C@H]([C@H](C)C(=O)c3ccc[nH]3)[C@H](C)C[C@H]4C)nc2c1C(=O)O,0.22314420342445374,0.6626220345497131,0.6632186770439148,0.5430790781974792,0.199410542845726,0.07155416160821915,0.6215947866439819,0.9085829854011536,0.11007144302129745,0.38573479652404785,0.6088043451309204,0.9525524377822876,-0.7353613377
NVIC0015,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,0.29702430963516235,0.5706015229225159,0.6912737488746643,0.26136934757232666,0.13787944614887238,0.11415264010429382,0.2167380303144455,0.8767547607421875,0.1353246569633484,0.8251855969429016,0.7955306172370911,0.8155574798583984,-0.2315561473
NVIC0016,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,0.20183774828910828,0.7373531460762024,0.6403588652610779,0.5018613934516907,0.5854251384735107,0.3121342658996582,0.8299967050552368,0.9128337502479553,0.48045793175697327,0.9172313213348389,0.8285095691680908,0.7895365953445435,-0.290915668
NVIC0017,NC(=O)c1[nH]nc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,0.6171496510505676,0.9666300415992737,0.9879791736602783,0.08467275649309158,0.03847631812095642,0.030543437227606773,0.013617536053061485,0.01841908134520054,0.021718695759773254,0.012433763593435287,0.08025257289409637,-0.07562419772,-0.3837028146
NVIC0018,Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,0.2134474515914917,0.9286147356033325,0.9632279872894287,0.17216724157333374,0.04205908253788948,0.055540118366479874,0.0421600341796875,0.06074708700180054,0.0432099886238575,0.01607164926826954,0.634659469127655,0.3472558856010437,-0.3435501158
NVIC0019,Oc1ccc(/C=N\Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc1,0.3954015076160431,0.7849428653717041,0.7695227861404419,0.43221715092658997,0.36074280738830566,0.1534808874130249,0.4543513059616089,0.7807018160820007,0.31718510389328003,0.7200642228126526,0.06726247072219849,0.9748023748397827,-0.6576800942
NVIC0020,COc1cc(/C=N\Nc2cc(N3CCOCC3)nc(N3CCOCC3)n2)ccc1O,0.15324881672859192,0.7396849989891052,0.7211629748344421,0.5388854146003723,0.22907641530036926,0.17727148532867432,0.5482732057571411,0.5794141292572021,0.19839449226856232,0.528015673160553,0.2643742263317108,0.9901555776596069,-0.7711336017
NVIC0021,COc1ccc(/C=C2/SC(=N)NC2=O)cc1O,0.8450365662574768,0.9712618589401245,0.9891149997711182,0.11297961324453354,0.13413220643997192,0.1317569762468338,0.060533929616212845,0.11612895876169205,0.05706906318664551,0.02435709349811077,0.08854448050260544,0.48771774768829346,-0.01098896191
NVIC0022,C[C@@H]1N[C@@H]2N(C1=O)c1ccccc1[C@@]21C[C@H]2n3c(nc4ccccc4c3=O)C(=O)C(C)(C)[C@@]2(O)O1,0.15888629853725433,0.762056827545166,0.8308477997779846,0.28386828303337097,0.1895027607679367,0.1505400389432907,0.6609435081481934,0.5507356524467468,0.1392618715763092,0.2987128794193268,0.8672932982444763,0.8242918252944946,0.3770013154
NVIC0023,CC1(C)C=Cc2cc3c(cc2O1)NC(=O)[C@]31C[C@@]23NC(=O)[C@]4(CCCN4C2=O)C[C@@H]3C1(C)C,0.8274942636489868,0.5931810140609741,0.7640751600265503,0.19208098948001862,0.5217467546463013,0.44730645418167114,0.6405853629112244,0.9320641160011292,0.15817607939243317,0.8809738159179688,0.6963633298873901,0.8495949506759644,0.01321839914
NVIC0024,O=C(O)[C@H]1O[C@@H](Oc2c(O)cc(O)c3c(=O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(-c4ccc(O)c(O)c4)oc23)[C@H](O)[C@@H](O)[C@@H]1O,0.07490631192922592,0.950107991695404,0.9711741209030151,0.17785444855690002,0.06077858805656433,0.08501283824443817,0.07682451605796814,0.04034336283802986,0.08944328129291534,0.03585085645318031,0.5612240433692932,0.3298615515232086,-0.5283149481
NVIC0025,CN(C(=O)COc1cccc2c1OC(C)(C)C2)c1nc2c(s1)CCCC2,0.9774410128593445,0.9544856548309326,0.9568963646888733,0.13410161435604095,0.7148818969726562,0.4078037440776825,0.25201404094696045,0.9544415473937988,0.16972076892852783,0.8897499442100525,0.20714953541755676,0.9733619689941406,0.1399744451
NVIC0026,O=C(O)c1cc(-c2ccc(/C=C3\SC(=S)N(CCc4ccc(OCC5CC5)cc4)C3=O)o2)ccc1Cl,0.4597514271736145,0.5486972332000732,0.6167315244674683,0.6264262199401855,0.3594580590724945,0.10673294961452484,0.7227805852890015,0.9193467497825623,0.16969037055969238,0.8630113005638123,0.06230374425649643,1.0137892961502075,-0.1070947796
NVIC0027,C[C@@H]1C[C@@]23C[C@H]4C(C)(C)[C@@]5(C[C@]4(C[N+]2([O-])C1)N(C)C3=O)C(=O)Nc1c5ccc2c1C(=O)CC(C)(C)O2,0.7147044539451599,0.599448561668396,0.8161560893058777,0.15147989988327026,0.32808610796928406,0.3613399863243103,0.27402088046073914,0.9173979759216309,0.159918412566185,0.8007395267486572,0.8055854439735413,0.7774686813354492,0.155015111
NVIC0028,OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,0.27590376138687134,0.9155059456825256,0.9509252309799194,0.16432766616344452,0.048897892236709595,0.04686965048313141,0.0309035312384367,0.02278180420398712,0.042738404124975204,0.028507528826594353,0.08607620000839233,-0.1376360953,-0.6732542515
NVIC0029,NCCOB(c1ccccc1)c1ccccc1,0.9823637008666992,0.9899564981460571,0.9930873513221741,0.06639730930328369,0.716414749622345,0.5243675112724304,0.10644157975912094,0.3707742393016815,0.0958438292145729,0.10192450135946274,0.5102230906486511,0.5434156656265259,0.8942718506
NVIC0030,CC(C)C1=Cc2ccc3c(c2C(=O)C1=O)CCCC3(C)C,0.8800143003463745,0.9278760552406311,0.9487141966819763,0.17880992591381073,0.4506109654903412,0.1655203104019165,0.35338935256004333,0.8662408590316772,0.12097648531198502,0.6683861017227173,0.11547550559043884,0.9818128347396851,0.372955054
NVIC0031,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,0.7237905263900757,0.9847341775894165,0.9941072463989258,0.05320437252521515,0.08457197993993759,0.08328094333410263,0.04709145799279213,0.028494488447904587,0.029088610783219337,0.007396972272545099,0.19794036448001862,0.11551886051893234,0.1349499673
NVIC0032,CCCCN(CCCNC(=O)OC(C)(C)C)C(=O)c1ccc(OC)c(OC)c1,0.9898080229759216,0.9330909252166748,0.9385585188865662,0.12522494792938232,0.6398988366127014,0.5342450737953186,0.1612425148487091,0.9654944539070129,0.0914812907576561,0.891492486000061,0.4075995087623596,0.9417587518692017,-0.3594838977
NVIC0033,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(Br)ccc3OC(C)=O)c(=O)n2C1c1ccccc1,0.7228019833564758,0.6203171014785767,0.5500224232673645,0.5000165104866028,0.43161749839782715,0.1648138463497162,0.4033174514770508,0.9804644584655762,0.24440103769302368,0.9806314706802368,0.19509494304656982,0.9286378622055054,0.1866621077
NVIC0034,O=S(=O)(Nc1ccc(-n2cnnn2)cc1)C1=Cc2ccccc2CC1,0.7538444399833679,0.8744697570800781,0.8524657487869263,0.33788591623306274,0.35316526889801025,0.22468078136444092,0.29637572169303894,0.9148929715156555,0.2877388000488281,0.725534975528717,0.16234536468982697,1.046502947807312,-0.62121737
NVIC0035,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,0.9142006039619446,0.9521242380142212,0.9773768782615662,0.09759772568941116,0.2156892567873001,0.21679647266864777,0.04252660647034645,0.6489565372467041,0.06559913605451584,0.1638142317533493,0.11420910805463791,0.816712498664856,-0.3482363224
NVIC0036,C[C@@H]1CN(C2=NC(=O)/C(=C/c3cn(-c4ccccc4)nc3-c3cc4ccccc4o3)S2)C[C@@H](C)O1,0.8346983194351196,0.7731480002403259,0.7438331842422485,0.47880926728248596,0.5461856722831726,0.13377457857131958,0.7790187001228333,0.961925745010376,0.2164473682641983,0.942433774471283,0.142361119389534,0.9903006553649902,0.5266985297
NVIC0037,CCN(c1nc(N)c(C(=O)N=C(N)N)nc1Cl)C(C)C,0.9505596160888672,0.9761549234390259,0.9895636439323425,0.05680352821946144,0.3557581603527069,0.2870960831642151,0.1471501886844635,0.25672200322151184,0.06999773532152176,0.12122897803783417,0.24822258949279785,0.6569334864616394,0.1315868199
NVIC0038,CSC[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O,0.8728864192962646,0.9797264337539673,0.9927892088890076,0.04917711019515991,0.10399097949266434,0.07243270426988602,0.10741792619228363,0.0745631754398346,0.04344206303358078,0.010226077400147915,0.35314592719078064,0.21935924887657166,0.1650004983
NVIC0039,Nc1ncnc2nc[nH]c12,0.914110541343689,0.9921322464942932,0.9955429434776306,0.06565264612436295,0.1221141368150711,0.06453143060207367,0.11449172347784042,0.04163375496864319,0.06084943562746048,0.0069832210429012775,0.13451364636421204,0.1574435830116272,0.08036771417
NVIC0040,NC(=O)c1c(/N=c2\oc3cc(O)ccc3cc2C(N)=O)sc2c1CCCC2,0.688620924949646,0.8726497888565063,0.8498760461807251,0.27573850750923157,0.4863104522228241,0.24994809925556183,0.5565674304962158,0.9099113941192627,0.3519778549671173,0.8052133321762085,0.3985372483730316,0.9250613451004028,-0.02345033735
NVIC0041,Cc1ccc(Cn2c(CO)cnc2SCC(=O)N2CCCc3ccccc32)cc1,0.8881743550300598,0.7961016297340393,0.7510572671890259,0.26705124974250793,0.4621394872665405,0.3337697982788086,0.29698824882507324,0.9741967916488647,0.27472642064094543,0.9357410669326782,0.30229607224464417,0.9163771867752075,-0.4172733128
NVIC0042,Cn1c(=O)c2c(SCC(=O)NCCc3ccccc3)nc(-c3ccco3)nc2n(C)c1=O,0.8527472615242004,0.9022026658058167,0.9291686415672302,0.1366068422794342,0.28800439834594727,0.3527780771255493,0.068314328789711,0.8715435862541199,0.19301387667655945,0.7515484690666199,0.1861497312784195,0.9186594486236572,-0.6079656482
NVIC0043,O=C(NCC1CCCO1)C(=O)Nc1c2c(nn1-c1ccc(F)cc1)CSC2,0.9164856672286987,0.9857942461967468,0.9928862452507019,0.056788038462400436,0.11643462628126144,0.08943122625350952,0.08395572751760483,0.2159251719713211,0.055791907012462616,0.05123419314622879,0.19414904713630676,0.631502628326416,-0.1569917053
NVIC0044,O=C(O)c1cc(-c2ccc(/C=C3\SC(=S)N(CCc4ccccc4)C3=O)o2)ccc1Cl,0.5068928599357605,0.5932194590568542,0.671829879283905,0.5652518272399902,0.33808252215385437,0.09828943014144897,0.6169090867042542,0.9145379066467285,0.16409695148468018,0.8176863789558411,0.04897043853998184,0.9967542886734009,-0.3889202476
NVIC0045,O=C(Nc1cccc(-c2ccccc2)c1)N1CCN(C(=O)Nc2cccc(-c3ccccc3)c2)CC1,0.23228462040424347,0.7403092384338379,0.647771954536438,0.5635482668876648,0.45393410325050354,0.17950336635112762,0.7958555221557617,0.936988115310669,0.37946033477783203,0.9578132629394531,0.5454187989234924,0.9999186992645264,-0.4838624597
NVIC0046,Cn1c(=O)cc(-c2cccc(Cl)c2)c2cc(Cn3cncc3C(O)c3ccc(C#N)cc3)ccc21,0.8928385376930237,0.8116633296012878,0.7291112542152405,0.3168295621871948,0.543798565864563,0.40912529826164246,0.3144323527812958,0.9737078547477722,0.3646934926509857,0.9353929758071899,0.3178353011608124,0.9626932144165039,-0.2148651481
NVIC0047,CN1CCC[C@@H]1CCOC(COC(=O)/C=C/C(=O)O)(c1ccccc1)c1ccc(Cl)cc1,0.6485999822616577,0.9279086589813232,0.9559519290924072,0.18991218507289886,0.2729125916957855,0.27400556206703186,0.19578461349010468,0.6863867044448853,0.07543923705816269,0.20603543519973755,0.6820212602615356,0.8283406496047974,0.3579494655
NVIC0048,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,0.6748987436294556,0.8625909090042114,0.8390772938728333,0.3617715537548065,0.5178868770599365,0.29746901988983154,0.3946170508861542,0.7674946784973145,0.2681628167629242,0.2675105035305023,0.12027467042207718,0.8656207323074341,0.2301802039
NVIC0049,[Fe],0.944648265838623,0.9883304834365845,0.9877583384513855,0.11779618263244629,0.24241706728935242,0.11576754599809647,0.14771585166454315,0.11552111059427261,0.10514943301677704,0.02132367342710495,0.19410742819309235,0.07354412972927094,-0.01386783645
NVIC0050,Cc1cccc(Cc2nn(C(C)(C)C)c3ncnc(N)c23)c1,0.9575333595275879,0.9697585105895996,0.9764629602432251,0.09500765800476074,0.47217339277267456,0.3409249186515808,0.3239995539188385,0.7821698188781738,0.06827643513679504,0.4145893156528473,0.2515559792518616,0.9095200300216675,0.2541168928
NVIC0051,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.9861878752708435,0.9939231276512146,0.9968200922012329,0.042444728314876556,0.1914760023355484,0.17587807774543762,0.05660761520266533,0.04329903796315193,0.05561581999063492,0.020244384184479713,0.07901053875684738,0.08082731068134308,-0.1120484769
NVIC0052,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,0.9721968173980713,0.8131427764892578,0.8656108379364014,0.17660242319107056,0.7881739139556885,0.6895734071731567,0.36284178495407104,0.9659349322319031,0.18711024522781372,0.9497918486595154,0.8108043670654297,0.8521790504455566,0.4512052536
NVIC0053,CN(C)S(=O)(=O)c1ccc2c(c1)CCN2S(=O)(=O)c1cccs1,0.9484515190124512,0.9437114000320435,0.9600958228111267,0.14301912486553192,0.36589473485946655,0.2144634872674942,0.16242653131484985,0.8977901339530945,0.1738051176071167,0.8248546719551086,0.06148846819996834,0.8652563095092773,-0.7657448649
NVIC0054,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.9576621651649475,0.9425608515739441,0.9476068615913391,0.17578482627868652,0.8818975687026978,0.6889747381210327,0.6495509743690491,0.8228939175605774,0.18593843281269073,0.6782974600791931,0.7174735069274902,0.8510054349899292,0.9728494287
NVIC0056,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@]12OC(C)=O,0.5268716812133789,0.5805962681770325,0.625741720199585,0.462530255317688,0.48704585433006287,0.206589013338089,0.6258814930915833,0.9408134818077087,0.19737599790096283,0.9614996910095215,0.6682104468345642,0.9427878856658936,1.071467161
NVIC0057,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0.9190316200256348,0.8723515868186951,0.8356680274009705,0.3121730089187622,0.730910062789917,0.2608395516872406,0.4975709319114685,0.9744370579719543,0.2708354592323303,0.8404399752616882,0.17771169543266296,1.021916151046753,0.3279762566
NVIC0058,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0.06716088950634003,0.7063902020454407,0.7904674410820007,0.3093305826187134,0.20852580666542053,0.10457383841276169,0.5555775761604309,0.526984453201294,0.21007674932479858,0.2907579243183136,0.9157093167304993,0.8563454151153564,1.547590733
NVIC0059,O=C(O)c1ccc2c(=O)c(C(=O)O)c[nH]c2c1,0.4988304376602173,0.9324172139167786,0.9751924276351929,0.21466107666492462,0.0418960377573967,0.02904750220477581,0.0686241164803505,0.04246144741773605,0.01846378482878208,0.01622341386973858,0.04446365311741829,0.5863703489303589,-0.7386974096
NVIC0060,Cc1cc(-c2ccc(N3C(=O)CC4(CCCC4)C3=O)c(C)c2)ccc1N1C(=O)CC2(CCCC2)C1=O,0.6317406296730042,0.4981335699558258,0.6149009466171265,0.38316890597343445,0.41386932134628296,0.1670805811882019,0.5486538410186768,0.9577831029891968,0.14327648282051086,0.9598298072814941,0.19022023677825928,0.9692999124526978,-0.05211311951
NVIC0061,NCC1(CC(=O)O)CCCCC1,0.7358394265174866,0.9883429408073425,0.9951766729354858,0.06343559175729752,0.04788576811552048,0.07198570668697357,0.010249800980091095,0.016774531453847885,0.02383311092853546,0.00668187253177166,0.14925748109817505,-0.01587986946,-0.1320757419
NVIC0062,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,0.14963577687740326,0.80287766456604,0.7871432900428772,0.35505130887031555,0.48098284006118774,0.27446630597114563,0.674930989742279,0.799142599105835,0.4039042294025421,0.7427686452865601,0.8604034781455994,0.7607687711715698,-0.4171334207
NVIC0063,Cc1cc(=O)c2c(O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(O)c7c(=O)cc(C)c8c1c2c(c34)c(c65)c78,0.035167861729860306,0.6466249823570251,0.6917905211448669,0.5908939242362976,0.22692108154296875,0.20805612206459045,0.7022441029548645,0.42252838611602783,0.282126784324646,0.47011232376098633,0.2816717028617859,0.9822567701339722,-0.5041206479
NVIC0064,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0.08440755307674408,0.7569716572761536,0.831807553768158,0.2520563304424286,0.07345394790172577,0.13441792130470276,0.06374304741621017,0.14251558482646942,0.07501180469989777,0.13273854553699493,0.4427504539489746,0.2273014783859253,-0.6438007951
NVIC0065,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0.5644127130508423,0.9391374588012695,0.9775314331054688,0.1194017082452774,0.06561906635761261,0.028958437964320183,0.04548441618680954,0.04357316717505455,0.05616955831646919,0.03628760576248169,0.14698192477226257,0.14119522273540497,-0.2584013343
NVIC0066,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,0.39566582441329956,0.8595231175422668,0.9230221509933472,0.18078812956809998,0.08748156577348709,0.07299793511629105,0.16203179955482483,0.34215548634529114,0.08531833440065384,0.20316503942012787,0.481402724981308,0.6496232748031616,-0.282251507
NVIC0067,O=C(Nc1cccc2ccccc12)c1c(NC(=O)C(F)(F)F)sc2c1CCCC2,0.763434112071991,0.8557435870170593,0.8296568989753723,0.42147964239120483,0.47108930349349976,0.1465664952993393,0.456704318523407,0.9440714120864868,0.2820969521999359,0.8168815970420837,0.09423670172691345,0.9712792634963989,0.08052074909
NVIC0068,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,0.11669515818357468,0.852627694606781,0.9099985957145691,0.21423591673374176,0.06864408403635025,0.0711178183555603,0.0792769342660904,0.12806212902069092,0.09780745953321457,0.05046803504228592,0.8102745413780212,0.29485800862312317,-0.4069381058
NVIC0069,CSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0.863741934299469,0.9782226085662842,0.9926931858062744,0.05743194371461868,0.09811967611312866,0.050111547112464905,0.10735021531581879,0.04615551605820656,0.04522879794239998,0.009493126533925533,0.28698301315307617,0.2446112483739853,0.09592542052
NVIC0070,NC(N)=NCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,0.09131691604852676,0.8266069293022156,0.9003096222877502,0.28104275465011597,0.03915223851799965,0.07236289232969284,0.03426805138587952,0.10901626199483871,0.05706825479865074,0.056713517755270004,0.44400012493133545,0.2947264611721039,-0.9047561288
