NVIC_id,SMILES,logS,logP,pKa,Acidic_pKa,Basic_pKa,Caco_2_c,Caco_2,HIA,MDCK,F50,F30,F20
NVIC0071,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,-2.997369289,2.5675768852233887,5.245494842529297,5.597652912139893,3.553922653198242,0.6561201810836792,-4.797569752,0.9507050514221191,0.6164451837539673,0.1774561703,0.34397077560424805,0.5029388666152954
NVIC0072,CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)O)O3)O2)O1,-5.824700356,3.713871955871582,4.5649237632751465,4.296668529510498,5.617934226989746,0.055297210812568665,-5.410611153,0.5846605896949768,0.2113930881023407,0.4693180621,0.6381133198738098,0.6902957558631897
NVIC0073,CCn1cc(C(=O)NCc2ccc(Cl)cc2)c(=O)c2ccc(C(F)(F)F)cc21,-5.533135414,4.047540664672852,5.479074954986572,6.122194766998291,3.891960859298706,0.7994224429130554,-4.712482452,0.9884020686149597,0.7237966656684875,0.6999628544,0.8462629914283752,0.8752042651176453
NVIC0074,NC(=O)C1CCN(c2cc3c(cc2F)c(=O)c(C(=O)NCc2ccc(Cl)cc2Cl)cn3C2CC2)CC1,-5.671427727,4.103546619415283,6.331540584564209,6.6963324546813965,4.896817684173584,0.2651646137237549,-5.381248474,0.9582052826881409,0.39344191551208496,0.4856931865,0.7340638041496277,0.8103106617927551
NVIC0075,CCOC(=O)C1CCN(c2cc3c(cc2F)c(=O)c(C(=O)NCc2ccc(Cl)cc2Cl)cn3CC)CC1,-5.672101974,4.3763275146484375,5.629780292510986,5.971527576446533,4.961450576782227,0.2283506691455841,-5.3685112,0.9479598999023438,0.4509375989437103,0.3444907963,0.5368931889533997,0.6542097926139832
NVIC0076,CCOC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)NCc2ccc(Cl)cc2Cl)cn3CC)CC1,-5.678284645,4.236047267913818,5.018064498901367,5.328801155090332,4.892350673675537,0.16583943367004395,-5.586626053,0.934296190738678,0.4676920473575592,0.2983446419,0.4860606789588928,0.5968676209449768
NVIC0077,CCOC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)NCc2ccc(Cl)cc2Cl)cn3C2CC2)CC1,-5.724028111,4.328926086425781,5.237184047698975,5.5156426429748535,4.656274795532227,0.21653909981250763,-5.478642464,0.9233669638633728,0.48143133521080017,0.2797155082,0.4538956880569458,0.5639259219169617
NVIC0078,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,-1.752962232,-0.7291339636,3.787890672683716,3.5280117988586426,3.1727685928344727,0.044189322739839554,-5.773413658,0.5336079001426697,0.608726441860199,0.8230066299,0.8402724862098694,0.8631923794746399
NVIC0079,CCCCCCCC/C=C\CCCCCCCC(=O)O,-7.214932919,8.10226058959961,4.858901500701904,4.46169900894165,3.1414356231689453,0.7371053099632263,-4.765306473,0.901975154876709,0.6290737390518188,0.4182187319,0.4593713581562042,0.6810266375541687
NVIC0080,C/C=C(/C)C(=O)O[C@H]1C(C)=C2[C@@H]3OC(=O)[C@@](C)(O)[C@@]3(O)[C@@H](OC(=O)CCC)C[C@](C)(OC(C)=O)[C@H]2[C@@H]1OC(=O)CCCCCCC,-5.393548489,4.7752299308776855,3.899226427078247,3.1954867839813232,5.048675537109375,0.23897160589694977,-5.044586182,0.6266754269599915,0.2919306457042694,0.06866917759,0.1125568225979805,0.21232207119464874
NVIC0081,Nc1ncnc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[nH]nc12,-0.9678182602,-2.137776852,4.8148298263549805,4.9517340660095215,3.7591071128845215,0.01105847954750061,-6.359755993,0.3759594261646271,0.507056474685669,0.7865666747,0.8085300922393799,0.8393740057945251
NVIC0082,C[C@@H](NC(=O)C(=O)c1ccc(C2CCCCC2)cc1)C(C)(C)C,-5.847520828,4.942814350128174,7.383278846740723,7.959442138671875,4.8177490234375,0.931855320930481,-4.681386471,0.989916980266571,0.7628857493400574,0.3977585137,0.526617705821991,0.6591981053352356
NVIC0083,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],-4.548570633,3.0411758422851562,5.642724990844727,5.714873790740967,4.909747123718262,0.8635969758033752,-4.825655937,0.9834354519844055,0.7499638795852661,0.4818777144,0.7252073287963867,0.8133269548416138
NVIC0084,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-6.57583189,6.049339771270752,8.450900077819824,8.764302253723145,8.754905700683594,0.7765617966651917,-4.826290607,0.9696041941642761,0.32418379187583923,0.3093531132,0.5799990892410278,0.7001438140869141
NVIC0085,C#Cc1c(C(N)=O)ncn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-1.379515767,-1.6353091,4.002686023712158,3.961237668991089,3.9576263427734375,0.03803779557347298,-5.804307461,0.43415597081184387,0.519640326499939,0.7402960062,0.807633101940155,0.8423290848731995
NVIC0086,[N-]=[N+]=N[C@]1(CO)O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,-1.722574711,-0.9523745775,4.464476108551025,4.309937477111816,4.0810980796813965,0.023813027888536453,-5.618598938,0.4423682689666748,0.5999913811683655,0.7159107327,0.6939266324043274,0.7201545834541321
NVIC0087,CCCCCCCCc1[nH]c2cccc3c2c1C[C@@H](CO)NC(=O)[C@H](C(C)C)N3C,-5.329663277,4.959414958953857,7.767075538635254,8.33695125579834,7.084167003631592,0.6674474477767944,-5.304817677,0.9424861073493958,0.4174361526966095,0.1222986057,0.18216241896152496,0.3495713472366333
NVIC0088,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,-4.888749123,3.6081080436706543,5.2021589279174805,5.486181735992432,5.5001726150512695,0.6347671747207642,-4.951536179,0.9143761992454529,0.6926218271255493,0.1199954897,0.20265813171863556,0.32038697600364685
NVIC0089,COc1ccc(P(=S)(S)N2CCOCC2)cc1,-2.318765163,1.1827077865600586,4.901872634887695,5.0511674880981445,3.372217893600464,0.9643012285232544,-4.612227917,0.9792419672012329,0.8427794575691223,0.8468082547,0.9149872064590454,0.94886714220047
NVIC0090,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,-3.835145473,4.220107078552246,8.110308647155762,8.633248329162598,8.198351860046387,0.9722961187362671,-4.289599419,0.9896082282066345,0.5610675811767578,0.4893417656,0.6455442905426025,0.7802301645278931
NVIC0091,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,-3.45847559,2.217864990234375,6.463868141174316,7.482056140899658,4.798547744750977,0.9795958995819092,-4.422223568,0.9852501749992371,0.8481723070144653,0.4030632973,0.5889634490013123,0.7033435106277466
NVIC0092,NC(=O)c1nc(F)c[nH]c1=O,-1.979817271,-0.7714773417,6.966350555419922,7.149325370788574,2.6171369552612305,0.3209397494792938,-5.119482517,0.8795679211616516,0.48339909315109253,0.8611792922,0.9280418157577515,0.9639247059822083
NVIC0093,CC(C)NCC(O)COc1cccc2ccccc12,-2.777515888,3.162609100341797,9.58747673034668,9.495780944824219,9.53347396850586,0.9144801497459412,-4.496757507,0.988303542137146,0.29845941066741943,0.7194792032,0.8893950581550598,0.9424457550048828
NVIC0094,O=C1CC(c2ccc3c(c2)OCO3)c2c([nH]c(SCc3cccc(F)c3)nc2=O)N1,-4.709487915,2.920999526977539,7.761532783508301,8.896177291870117,2.033071756362915,0.4347139000892639,-4.721179962,0.9651503562927246,0.599419355392456,0.7796182632,0.8773182034492493,0.906401515007019
NVIC0095,O=C(Nc1ccccc1F)N[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O,-5.103747368,2.900881290435791,7.633985996246338,7.669138431549072,6.704044818878174,0.30312463641166687,-5.606169701,0.9805204272270203,0.30242353677749634,0.8145263195,0.9539464116096497,0.9735065698623657
NVIC0096,C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,-4.726240158,3.08742094039917,3.715540885925293,4.017879009246826,4.1329426765441895,0.02220994606614113,-5.702235222,0.299613893032074,0.45026662945747375,0.155820787,0.13074418902397156,0.17507967352867126
NVIC0097,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C,-8.12321949,8.29883861541748,7.780139446258545,7.839561462402344,6.390566825866699,0.7833129167556763,-4.440796852,0.9152851700782776,0.37015655636787415,0.6826233268,0.7266741991043091,0.8644616603851318
NVIC0098,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,-2.587940216,-1.136226773,6.891153335571289,6.94921875,6.605941295623779,0.002078709192574024,-7.223223209,0.2669895887374878,0.18641823530197144,0.06278201193,0.11743676662445068,0.18738923966884613
NVIC0099,CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)/C=C/c4ccccc4)c2O)OC(C)(C)C=C3)c1O,-5.374693394,5.226040840148926,6.9814772605896,6.996151924133301,7.367969989776611,0.1743527203798294,-5.679831505,0.784278929233551,0.3042526841163635,0.05545000359,0.09270253777503967,0.1585036814212799
NVIC0100,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)(C)O,-6.33350563,5.780476093292236,7.5087056159973145,7.226022243499756,6.4567718505859375,0.30272507667541504,-4.780038834,0.8473361134529114,0.35458990931510925,0.7504456639,0.8037898540496826,0.8652418255805969
NVIC0101,C1CCC[C@@H]2CCCN3CC[C@H](CCCCCC[C@H]4CCCN5CC[C@H](CC1)O[C@H]45)O[C@H]23,-6.255682945,6.773584842681885,7.597118854522705,7.79626989364624,7.775492191314697,0.7365091443061829,-4.720023155,0.9387656450271606,0.2019708901643753,0.2510219216,0.4436078667640686,0.7016922831535339
NVIC0102,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,-5.077458858,4.638669967651367,3.451988458633423,2.4884471893310547,4.082496166229248,0.6513758301734924,-4.622166157,0.9614159464836121,0.32061290740966797,0.6527267694,0.8890899419784546,0.9252672791481018
NVIC0103,C/C=C1\CN2CCc3c([nH]c4ccccc34)C2CC1C(Cc1c[n+]2c(c3[nH]c4ccccc4c13)CC1C(C(=O)OC)=COC(C)C1C2)C(=O)OC,-4.401677608,3.5420989990234375,8.692272186279297,8.769730567932129,9.780538558959961,0.1813293844461441,-5.663506508,0.8753519654273987,0.3916294574737549,0.05542299896,0.1088990643620491,0.18743930757045746
NVIC0104,C/C(=N\NC(=O)c1ccncc1)C(=O)O,-0.5181052685,-0.9438233376,1.0884790420532227,4.182052135467529,-1.228852272,0.12148819118738174,-5.049230099,0.6685307621955872,0.6169949173927307,0.854970336,0.9273889660835266,0.9455235004425049
NVIC0105,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,-0.1550049782,-3.215108871,4.237325191497803,4.0113115310668945,5.10225772857666,0.003153018420562148,-6.572560787,0.08621187508106232,0.33799540996551514,0.2870827913,0.3272134065628052,0.36305972933769226
NVIC0106,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-1.003491402,-2.231464863,4.668099880218506,4.077439308166504,6.2739973068237305,0.0034703754354268312,-6.910463333,0.054490264505147934,0.4578166902065277,0.1572363377,0.1077815517783165,0.120940200984478
NVIC0107,CC(=O)Nc1ccc(/C(C)=N\Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc1,-5.606105328,5.047538757324219,6.3817219734191895,7.744340419769287,5.713115692138672,0.3850460350513458,-4.900877953,0.9685671329498291,0.5044177770614624,0.8247551918,0.8907882571220398,0.9308145642280579
NVIC0108,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,-2.808605671,0.23249900341033936,6.388126850128174,6.405013561248779,3.0446200370788574,0.5489600896835327,-4.823860168,0.9433316588401794,0.5689060688018799,0.8247694373,0.9253080487251282,0.9662803411483765
NVIC0109,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-1.861356735,-1.924214005,5.685487270355225,5.277273654937744,6.877684593200684,0.0014822318917140365,-7.049737453,0.047751959413290024,0.2765582799911499,0.04575861245,0.04136454686522484,0.05244901031255722
NVIC0110,O=c1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,-0.9666919708,-2.179490089,4.520445823669434,4.295969486236572,2.966559886932373,0.013088653795421124,-5.91039896,0.24152378737926483,0.47465768456459045,0.4800522625,0.5238329172134399,0.6155126690864563
NVIC0111,CCOC(=O)C1=C(COCCNc2ccccc2S(=O)(=O)O)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,-4.857390881,2.9336977005004883,4.7397332191467285,4.833921909332275,4.704300880432129,0.044269859790802,-5.758457661,0.867082417011261,0.44065025448799133,0.184565708,0.35107433795928955,0.4289206862449646
NVIC0112,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,-4.767270565,4.498682022094727,8.077214241027832,8.381787300109863,7.902448654174805,0.7230457663536072,-4.892827988,0.9779478907585144,0.380862295627594,0.3464184701,0.606240451335907,0.7530909180641174
NVIC0114,CN1C(=O)[C@]23CC4=CC=C[C@H](O)[C@H]4N2C(=O)[C@@]1(CO)SS3,-1.398157597,-0.3350609541,3.895271062850952,3.845393180847168,3.4439830780029297,0.13603322207927704,-5.243431091,0.2946513593196869,0.7128456830978394,0.1072146744,0.09718620032072067,0.11618956923484802
NVIC0115,NC(=O)CC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC1=O,-2.239369869,-1.473857284,5.262650012969971,5.089442253112793,6.660384654998779,0.0011246883077546954,-6.764137745,0.08859513700008392,0.17109288275241852,0.09372402728,0.11774852126836777,0.11618726700544357
NVIC0116,Cl[La](Cl)Cl,-1.439898372,1.9873186349868774,-0.2125499994,7.112340450286865,-1.913761139,0.9494181871414185,-3.42482996,0.9566735029220581,0.8376894593238831,0.8560267687,0.8306880593299866,0.879926323890686
NVIC0117,CCN(CCCC(C)Nc1ccnc2cc(Cl)ccc12)CCOP(=O)(O)OOP(=O)(O)O,-2.390494347,-0.6481897831,7.712838649749756,6.79319953918457,8.319042205810547,0.0020512558985501528,-6.979703903,0.1041627749800682,0.3180415630340576,0.0351106897,0.03030312806367874,0.04173218458890915
NVIC0118,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,-8.134713173,7.618427276611328,8.761735916137695,9.316170692443848,7.280585289001465,0.874491274356842,-4.54398489,0.9081652760505676,0.34584206342697144,0.1684723496,0.2693606913089752,0.5078197121620178
NVIC0120,O=c1[nH]c2cc(Cl)cc(Cl)c2c(O)c1SCCCc1cncnc1,-4.371542454,3.261247158050537,5.8096442222595215,6.395777225494385,4.005810737609863,0.4445980191230774,-5.198872566,0.9691159129142761,0.6166137456893921,0.3341433108,0.5196153521537781,0.6548461318016052
NVIC0121,C[C@H](C[C@H](C)C(=O)/C=C(\O)[C@H](C)C[C@H](C)C/C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)C[C@@H]1CC[C@@](C)([C@H]2CC[C@@](C)([C@@H](C)O)O2)O1)C[C@H](C)CCC(=O)O,-5.872470856,5.005473613739014,6.389736652374268,6.018825531005859,7.012506008148193,0.07327327877283096,-5.93914175,0.47619855403900146,0.20978812873363495,0.08366307616,0.11156067997217178,0.23963171243667603
NVIC0122,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,-4.19239521,1.9754301309585571,5.187398910522461,5.398601055145264,1.505294919013977,0.9529424905776978,-4.39837265,0.9843752980232239,0.7545989155769348,0.9323394895,0.9766433835029602,0.9858456254005432
NVIC0123,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,-7.354785919,7.270428657531738,7.7737908363342285,6.0437912940979,8.089509963989258,0.33609169721603394,-4.924984932,0.8679296970367432,0.21185767650604248,0.2584324181,0.5105598568916321,0.7233846187591553
NVIC0124,C=CCc1cccc2cc(C(=O)Nc3ccccc3C(=O)O)c(=O)oc12,-4.860955715,3.3748631477355957,6.123073577880859,6.081317901611328,5.228125095367432,0.5445435047149658,-5.241583824,0.9792957305908203,0.5192174315452576,0.8121182919,0.9455978274345398,0.9707726836204529
NVIC0125,CCNc1nc(NC(C)(C)C)nc(N(C#N)CC(=O)OC)n1,-4.237201214,3.811880588531494,2.835735559463501,6.056249141693115,2.484236001968384,0.9624359607696533,-4.46384716,0.9781760573387146,0.9054120182991028,0.4053170979,0.4858112633228302,0.5971088409423828
NVIC0126,Cc1ccc(-n2c3c(cc(C(=O)N4CCOCC4)c2=O)C(=O)CC(C)(C)C3)cc1,-3.818991184,2.5812506675720215,4.578945636749268,4.6832427978515625,3.747556209564209,0.9770020246505737,-4.332256794,0.9792482852935791,0.8867610692977905,0.7109261155,0.8284431099891663,0.8890810012817383
NVIC0127,C(=N/Nc1nc(Nc2ccccc2)nc(N2CCOCC2)n1)\c1cccnc1,-5.198400021,3.6550087928771973,3.22418475151062,7.550577163696289,1.43356454372406,0.27269208431243896,-4.910858154,0.9493301510810852,0.5881451964378357,0.4494365752,0.6045033931732178,0.734905481338501
NVIC0128,O=S(=O)(Nc1ccc(-n2cnnn2)cc1)c1ccc(F)c(F)c1,-4.563002586,3.2298097610473633,1.244397759437561,3.4329071044921875,-1.082237601,0.3286654055118561,-5.111265659,0.8807520866394043,0.804560124874115,0.6838335395,0.7354845404624939,0.7879602909088135
NVIC0129,COC(=O)CN(C#N)c1nc(NC(C)C)nc(NC(C)C)n1,-4.183509827,3.453084945678711,4.040000915527344,5.284839153289795,4.1632161140441895,0.9541066884994507,-4.672308922,0.9816849827766418,0.8331418037414551,0.4557392001,0.637422502040863,0.7361105680465698
NVIC0130,O=C(O)CCCc1c[nH]c2ccccc12,-2.776536465,2.50827693939209,4.770325183868408,4.73333215713501,3.878828525543213,0.6055302023887634,-5.19815588,0.9639583230018616,0.5297149419784546,0.9420917034,0.9724264740943909,0.9826611876487732
NVIC0131,O=C(O)c1c[nH]c2cccc(C(=O)O)c2c1=O,-1.730888128,0.765667200088501,4.86761999130249,4.711065769195557,5.707240581512451,0.07653406262397766,-5.945029259,0.744370698928833,0.41939786076545715,0.807036221,0.8593393564224243,0.9265331625938416
NVIC0132,Cc1ccc(NC(=O)N[C@@H](C(=O)N2CCc3ccccc32)c2ccccc2)cc1,-4.944500923,3.5784692764282227,8.442584991455078,8.389761924743652,5.894753932952881,0.8425852656364441,-4.980146885,0.979638934135437,0.5814847946166992,0.5796734691,0.8152238726615906,0.8774334788322449
NVIC0133,OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@H](OC4[C@@H](O)[C@@H](O)C(O)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,-0.4604777694,-2.970050812,4.025461673736572,3.7689661979675293,4.957147598266602,0.0028178547509014606,-6.808634758,0.06042509526014328,0.3475886881351471,0.1546934992,0.17743439972400665,0.20743201673030853
NVIC0134,CCc1ccc(C2c3[nH]c4ccccc4c3CCN2C(=O)C2CCC2)cc1,-6.539849758,5.545369625091553,5.83983850479126,6.1641998291015625,4.199364185333252,0.7628979682922363,-4.920672894,0.9844251871109009,0.672337532043457,0.5313715935,0.7284274101257324,0.8315558433532715
NVIC0135,CC[C@]1(CC2CC(C(=O)OC)=C3Nc4ccccc4[C@]34NCC(Cc3ccccc3)[C@@H]24)COC(C)(C)O1,-6.083233833,5.606717586517334,8.752429962158203,8.743522644042969,10.168350219726562,0.49824321269989014,-5.45516777,0.936455488204956,0.3255971372127533,0.1075392291,0.19980840384960175,0.33872681856155396
NVIC0136,Cc1ccc(S(=O)(=O)CC(=O)NC2NC(c3ccc(O)cc3)=CS2)cc1,-4.120446682,1.9197272062301636,6.24200963973999,6.461541175842285,2.7302467823028564,0.25996142625808716,-5.450602531,0.9463785886764526,0.41870975494384766,0.7419025898,0.9073249101638794,0.9442824721336365
NVIC0137,O=C(c1nc(F)cnc1O)N1CCN(c2nnc(-c3ccccc3)o2)CC1,-3.380674839,1.4287382364273071,5.2339348793029785,5.367193698883057,3.7191216945648193,0.9593515992164612,-4.52595377,0.9837239980697632,0.7736546397209167,0.931735158,0.9782349467277527,0.9876120686531067
NVIC0138,O=C(c1nc(F)cnc1O)N1CCN(c2nnc(-c3ccc(Cl)cc3)o2)CC1,-3.833371162,1.7626384496688843,5.021821022033691,5.086186408996582,3.1758313179016113,0.9437228441238403,-4.54317522,0.9855605959892273,0.7417238354682922,0.9278594255,0.9804558753967285,0.9871641397476196
NVIC0139,O=C(c1nc(F)cnc1O)N1CCN(c2nnc(-c3ccc(O)cc3)o2)CC1,-3.320401192,1.09474778175354,6.770320415496826,6.923354625701904,4.727055549621582,0.5042210817337036,-5.504333973,0.9640987515449524,0.533632755279541,0.8269354105,0.9464771151542664,0.9712391495704651
NVIC0140,CN(C(=O)CC(=O)N(C)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I,-0.8386934996,-2.358392715,5.473609447479248,5.5543036460876465,7.202659606933594,0.006837168708443642,-6.296851158,0.11018101871013641,0.2837327718734741,0.135720253,0.16015002131462097,0.17197087407112122
NVIC0141,Nc1ncnn2c([C@@H]3O[C@H](COP(=O)(O)O)C(O)C3O)ccc12,-1.64159143,-2.372271538,3.3125832080841064,3.131783962249756,4.642763614654541,0.002239581663161516,-6.925883293,0.08016671985387802,0.2837628722190857,0.2141101956,0.2567542493343353,0.28106534481048584
NVIC0142,CC=C1CNC2CC34c5ccccc5N[C@H]3C(C)CC1C2C4OC(C)=O,-3.146095276,2.7485527992248535,8.679636001586914,9.925153732299805,8.64449405670166,0.7479812502861023,-5.03018713,0.9769855737686157,0.49960625171661377,0.3089482486,0.5707493424415588,0.7437523007392883